Month,CBSACode,CBSATitle,Nielsen Rank,Footnote,Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Active Listing Count ,Active Listing Count M/M,Active Listing Count Y/Y,Days on Market ,Days on Market M/M,Days on Market Y/Y,New Listing Count ,New Listing Count M/M,New Listing Count Y/Y,Price Increase Count ,Price Increase Count M/M,Price Increase Count Y/Y,Price Decrease Count ,Price Decrease Count M/M,Price Decrease Count Y/Y,Pending Listing Count ,Pending Listing Count M/M,Pending Listing Count Y/Y,Avg Listing Price,Avg Listing Price M/M,Avg Listing Price Y/Y,Total Listing Count,Total Listing Count M/M,Total Listing Count Y/Y,Pending Ratio,Pending Ratio M/M,Pending Ratio Y/Y
1/1/2019 0:00,28700,"Kingsport-Bristol-Bristol, TN-VA",153,,167050,-0.0153,0,1650,-0.0777,-0.0173,121,0.0804,0.0545,316,0.386,0.1618,4,0,-0.3333,254,0.2959,0.016,366,0.0828,0.0844,248634,-0.0312,-0.0348,2016,-0.0522,-0.0002,0.2218,0.0329,0.0208
1/1/2019 0:00,40420,"Rockford, IL",154,*,129950,0,0,1328.5,-0.0793,-0.0324,75.5,0.2177,-0.0033,344,-0.165,-0.2356,4,-0.6667,-0.5,298,0.3545,-0.1486,555,-0.0872,2.1805,171887,-0.0033,0.0264,1883.5,-0.0817,0.2171,0.4178,-0.0036,0.2907
1/1/2019 0:00,30700,"Lincoln, NE",155,,272450,0.0089,-0.0275,809,-0.1061,0.2323,59.75,0.0302,0.0864,388,0.6724,0.3197,10,1.5,-0.375,146,0.0139,0.973,550,0.03,0.1213,332409,0.0043,-0.0356,1359,-0.0556,0.1848,0.6799,0.0898,-0.0673
1/1/2019 0:00,21780,"Evansville, IN-KY",156,,155000,-0.0309,-0.0018,904.5,-0.0479,0.0112,80.25,0.0845,-0.1205,286,0.375,0.5213,6,0.5,2,214,0.1383,0.3049,36.5,0.4038,0.5532,191203,-0.0248,-0.0335,941,-0.0359,0.0251,0.0404,0.013,0.0141
1/1/2019 0:00,24580,"Green Bay, WI",157,,224750,0.0451,-0.0009,1088,-0.1089,-0.0669,90.75,0.0804,-0.1125,268,0.4889,0.1858,10,,1.5,138,-0.1375,0.1311,69,0.0455,16.25,266106,0.0052,-0.0221,1157,-0.101,-0.0111,0.0634,0.0094,0.06
1/1/2019 0:00,15180,"Brownsville-Harlingen, TX",158,,202550,-0.0146,0.0128,1804.5,-0.0508,-0.1268,142.5,-0.0436,0.0459,332,0.5091,-0.006,22,1.75,1.2,204,0.0851,-0.0377,42,0.3548,41,294106,-0.0149,0.0242,1846.5,-0.0443,-0.1069,0.0233,0.007,0.0228
1/1/2019 0:00,43900,"Spartanburg, SC",159,,209933,-0.0001,0.0118,2158,-0.0182,0,84.5,0.0696,-0.0865,594,0.1693,-0.1239,148,2.7,0.3214,254,0.1981,0.1239,165,-0.127,0.0963,269420,-0.0158,-0.0222,2323,-0.0268,0.0063,0.0765,-0.0095,0.0067
1/1/2019 0:00,43780,"South Bend-Mishawaka, IN-MI",160,,149975,-0.0002,0.1541,873.5,-0.115,-0.1172,82.5,0.0577,-0.1339,256,-0.0154,0.28,6,0.5,0.5,168,-0.0667,-0.0667,0,-1,-1,225767,-0.013,0.0677,873.5,-0.1168,-0.1181,0,-0.002,-0.001
1/1/2019 0:00,17980,"Columbus, GA-AL",161,,169050,0.0067,0.0463,1631,-0.0626,-0.0058,118,0.0631,0.1346,372,0.1923,-0.0837,8,0,-0.6364,192,0.0435,-0.2066,35,0.0938,4.8333,235342,0.006,0.0952,1666,-0.0598,0.0118,0.0215,0.0031,0.0178
1/1/2019 0:00,46540,"Utica-Rome, NY",162,,129950,0.0031,0.0259,988.5,-0.1054,-0.0889,104,0.0505,-0.037,174,-0.0333,-0.3203,2,-0.5,-0.5,146,0.825,0.1406,32.5,-0.0972,0.3542,194207,0.0188,0.0314,1021,-0.1052,-0.0794,0.0329,0.0003,0.0108
1/1/2019 0:00,20260,"Duluth, MN-WI",163,,179250,-0.0039,0.0864,1397.5,-0.1842,-0.0643,126.25,0.0884,0.0791,238,0.2935,-0.15,2,,-0.5,136,-0.0556,0.0794,225.5,-0.0404,0.4934,276169,0.0159,0.0621,1623,-0.1668,-0.0131,0.1614,0.0242,0.0603
1/1/2019 0:00,31180,"Lubbock, TX",164,,219500,0.0207,-0.0111,1145.5,-0.0634,0.0956,66,0.082,0.1379,496,0.55,0.0333,6,0.5,-0.625,242,0.2604,-0.0163,308.5,0.0493,-0.0666,275460,0.0201,0.0058,1454,-0.0415,0.0567,0.2693,0.0289,-0.0468
1/1/2019 0:00,48900,"Wilmington, NC",165,,340962.5,0.0042,0.0435,1477,-0.0792,-0.1598,114.25,-0.0235,0.0022,324,0.1096,-0.2322,36,1.25,-0.25,228,0.1633,-0.042,667.5,-0.1365,-0.1556,487700,0.0153,0.015,2144.5,-0.0978,-0.1585,0.4519,-0.03,0.0023
1/1/2019 0:00,23540,"Gainesville, FL",166,,249775,0.0193,0.0199,954,-0.0305,0.0928,95.25,0.0583,-0.0052,346,0.7653,0.1457,42,2.5,0.6154,212,0.2045,0.359,9,0,-0.0526,315062,0.0188,0.0041,963,-0.0302,0.0912,0.0094,0.0003,-0.0014
1/1/2019 0:00,21500,"Erie, PA",167,,134950,0,0.0286,1241.5,-0.1036,0.2013,116,0.1262,-0.0848,208,0.1064,0.3867,2,,0,182,0.4219,0.3788,254.5,-0.0643,0.2005,197348,0.0195,0.0322,1496,-0.0972,0.2011,0.205,0.0086,-0.0001
1/1/2019 0:00,36500,"Olympia-Tumwater, WA",168,*,389725,0.0017,0.1055,511.5,-0.1601,0.2917,69,0.0781,0.0376,200,-0.0566,-0.2063,2,-0.5,-0.9412,114,-0.0172,0.3256,250,-0.0421,-0.1055,462202,-0.001,0.1682,761.5,-0.1247,0.1273,0.4888,0.0602,-0.217
1/1/2019 0:00,16300,"Cedar Rapids, IA",169,,212487.5,0.0263,0.0932,919.5,-0.1038,-0.0171,77.25,0.0582,-0.0344,310,0.6146,0.1832,20,1.5,1.5,142,-0.1341,-0.1932,17,-0.0556,5.8,247221,0.0168,-0.1067,936.5,-0.103,-0.0016,0.0185,0.0009,0.0158
1/1/2019 0:00,22900,"Fort Smith, AR-OK",170,,150000,0.003,0.0242,1326,-0.0363,-0.0279,101.5,0.0741,-0.0146,316,0.2742,0.1618,2,-0.5,-0.8,200,0.4706,0.087,28,0.0769,3.6667,222226,0.0196,0.0306,1354,-0.0342,-0.0117,0.0211,0.0022,0.0167
1/1/2019 0:00,18880,"Crestview-Fort Walton Beach-Destin, FL",171,,368062.5,-0.0051,0.0352,2936,-0.0436,-0.0247,117,0.0734,-0.0168,708,0.2207,-0.0509,74,0.4231,-0.3833,554,0.0184,-0.0382,1,,,633196,0.0015,0.0264,2937,-0.0433,-0.0244,0.0003,0.0003,0.0003
1/1/2019 0:00,35980,"Norwich-New London, CT",172,,261500,-0.0281,0.006,1521,-0.109,0.0036,109,0.0481,0.1122,292,0.1061,-0.0581,0,-1,-1,246,0.23,0.268,1.5,-0.5,0.5,380654,-0.0145,-0.0088,1522.5,-0.1096,0.004,0.001,-0.0008,0.0003
1/1/2019 0:00,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",173,*,696425,0.0196,-0.0469,1012,-0.0515,0.1301,76.5,0.0479,-0.0065,284,0.1639,-0.0658,4,0,-0.6,252,0.3404,0.5181,230,-0.0043,114,973923,-0.0004,-0.0775,1242,-0.0431,0.3838,0.2273,0.0108,0.225
1/1/2019 0:00,17300,"Clarksville, TN-KY",174,,218450,0.0158,0.0788,1736.5,-0.0369,0.0401,81,0.08,0.125,498,0.2087,0.1971,42,0.05,0.75,204,0.3784,0.3784,29,28,,235345,-0.056,0.072,1765.5,-0.0213,0.0575,0.0167,0.0161,0.0167
1/1/2019 0:00,31340,"Lynchburg, VA",175,,142450,-0.0506,-0.367,2165.5,-0.1243,0.6233,138,0.0222,0.3301,358,0.5702,0.1776,10,-0.375,-0.1667,232,0.2889,0.3034,482.5,0.1488,2.1743,237279,-0.0574,-0.2541,2648,-0.0847,0.782,0.2228,0.053,0.1089
1/1/2019 0:00,12100,"Atlantic City-Hammonton, NJ",176,,240000,0.0002,0.0664,2542.5,-0.052,-0.0785,100.75,0.0387,-0.082,674,0.518,0.1049,30,-0.0625,-0.1176,360,0.1842,-0.0055,2.5,0.25,-0.6875,403568,0.0104,0.0415,2545,-0.0518,-0.0802,0.001,0.0002,-0.0019
1/1/2019 0:00,24540,"Greeley, CO",177,,387050,-0.0077,0.0068,1836.5,-0.0365,0.3767,64,0.0492,0,762,0.7162,0.3804,88,1.75,0.0476,304,0.0411,1.0267,174,-0.1675,0.0978,457874,0.0007,0.0214,2010.5,-0.0494,0.3471,0.0947,-0.0149,-0.0241
1/1/2019 0:00,14740,"Bremerton-Silverdale, WA",178,,412494,0.0084,0.0377,427.5,-0.1501,0.1809,69,0.0299,0.1129,208,0.4444,-0.1186,34,3.25,0.7,100,0.3158,0.5625,280.5,-0.1038,0.1426,518625,-0.0097,-0.0172,708,-0.1324,0.1654,0.6561,0.0339,-0.022
1/1/2019 0:00,43620,"Sioux Falls, SD",179,,235000,0.022,0.0002,1009.5,-0.0704,0.0671,67,0.0806,-0.0074,282,0.3302,-0.1242,2,-0.5,-0.75,76,0.5833,-0.2245,1,0,,288286,0.0078,-0.0012,1010.5,-0.0704,0.0682,0.001,0.0001,0.001
1/1/2019 0:00,13780,"Binghamton, NY",180,,126400,-0.0106,0.0529,903,-0.0786,-0.0804,99.75,0.0726,-0.0828,172,0.2286,0,2,-0.5,0,158,0.881,-0.0247,229.5,-0.1624,-0.1323,161924,-0.005,0.0697,1132.5,-0.0969,-0.0915,0.2542,-0.0254,-0.0152
1/1/2019 0:00,11100,"Amarillo, TX",181,,227000,-0.0128,0.0351,1156,-0.043,0.1333,64,-0.1111,-0.0623,510,0.7466,0.2562,4,,-0.8,226,0.527,0.2989,292.5,0.0121,0.1818,292855,-0.0158,-0.0133,1448.5,-0.0324,0.1428,0.253,0.0138,0.0104
1/1/2019 0:00,42100,"Santa Cruz-Watsonville, CA",182,*,895800,-0.0008,-0.0036,347,-0.2289,0.4458,82,0.1389,0.1631,130,0.413,-0.0972,2,-0.5,,76,0.3571,0.4615,157.5,-0.1578,-0.1051,1349115,0.0358,-0.0095,504.5,-0.208,0.2127,0.4539,0.0383,-0.2794
1/1/2019 0:00,25180,"Hagerstown-Martinsburg, MD-WV",183,,225046.25,-0.0044,0.1059,1310,-0.0589,0.0899,93,0.0449,-0.0106,308,0.2419,-0.0253,24,-0.1429,0,188,0.093,0.2208,0,,,248105,0.0194,0.0995,1310,-0.0589,0.0899,0,0,0
1/1/2019 0:00,22020,"Fargo, ND-MN",184,,249999.75,0.0002,-0.0291,922.5,-0.1113,0.043,88,0.0115,-0.0435,314,1.5323,-0.108,6,-0.5,-0.7,144,-0.1628,-0.0649,11,0.2222,10,303049,0.0091,0.007,933.5,-0.1084,0.0542,0.0119,0.0033,0.0108
1/1/2019 0:00,28420,"Kennewick-Richland, WA",185,,339050,0.0273,0.0047,675,-0.1153,0.074,72.5,0.1154,-0.0203,230,0.1058,0.1275,22,0.375,-0.6207,132,0.1,0.0154,233,0.1768,0.0087,370702,-0.0037,0.0202,908,-0.0552,0.0564,0.3452,0.0857,-0.0224
1/1/2019 0:00,47380,"Waco, TX",186,,199974.75,0.0001,-0.0115,787,-0.0664,0.2154,88,0.1139,0.1355,232,0.234,0.0943,12,0.5,2,144,0.3333,0,298.5,-0.0927,0.1222,272405,-0.0189,0.0567,1085.5,-0.0738,0.1883,0.3793,-0.011,-0.0315
1/1/2019 0:00,16580,"Champaign-Urbana, IL",187,,164000,0.0253,0.0795,1070.5,-0.0593,-0.0568,120.5,0.1262,0.0042,182,0.569,-0.0421,2,-0.5,,140,0.4,-0.0411,90.5,-0.2198,-0.1381,204770,0.0141,0.0101,1161,-0.0742,-0.0637,0.0845,-0.0174,-0.008
1/1/2019 0:00,39140,"Prescott, AZ",188,,399975,0.0023,-0.0186,1703.5,-0.0696,0.1109,100.5,0.1292,0.0635,396,0.3562,0.0154,16,0,-0.6923,328,0.2424,0.3226,262.5,0.0375,0.2411,562429,0.0272,0.001,1966,-0.0566,0.1266,0.1541,0.0159,0.0162
1/1/2019 0:00,12700,"Barnstable Town, MA",189,,525000,-0.0001,-0.0455,3122.5,-0.1066,0.2145,107.5,0.1316,-0.0812,694,0.7525,0.3992,18,1.25,1.25,378,0.331,0.3796,0,,-1,883623,0.0007,-0.0597,3122.5,-0.1066,0.1262,0,0,-0.0784
1/1/2019 0:00,16620,"Charleston, WV",190,,143800,0.0268,0.0512,1060,-0.0628,-0.0328,108,0.0588,0.0385,188,-0.0408,0.0562,2,,,110,-0.0833,-0.321,228,0.0224,0.1906,232985,-0.0003,0.0899,1288,-0.0487,0.0004,0.2151,0.0179,0.0404
1/1/2019 0:00,46220,"Tuscaloosa, AL",191,,214631.25,0.0223,0.0908,956.5,-0.026,0.0241,101.75,0.0941,0.0074,274,0.37,0.1048,18,1.25,0.5,114,0.14,-0.1618,0.5,-0.5,,308941,0.0171,0.1208,957,-0.0264,0.0246,0.0005,-0.0005,0.0005
1/1/2019 0:00,45820,"Topeka, KS",192,,121500,-0.0276,0.126,663,-0.0515,-0.0766,71.5,0.0515,-0.0138,198,0.125,-0.1081,0,-1,,98,-0.2097,0,0,,,173638,0.0159,0.1019,663,-0.0515,-0.0766,0,0,0
1/1/2019 0:00,17780,"College Station-Bryan, TX",193,,263500,-0.0114,-0.1201,1249,-0.0119,0.1543,88.5,-0.0876,0.0994,446,0.9561,0.2389,10,0.25,1.5,168,0.1667,0.2,256.5,0.0343,0.0985,368749,-0.0123,-0.0639,1505.5,-0.0043,0.1444,0.2054,0.0092,-0.0104
1/1/2019 0:00,11540,"Appleton, WI",194,,227725,0.0841,0.1976,660,-0.1008,0.0882,78.5,0.1716,0.0467,186,0.1923,0.1625,4,0,-0.3333,64,0.2308,-0.0857,30,-0.0323,,265977,0.013,0.0802,690,-0.098,0.1377,0.0455,0.0032,0.0455
1/1/2019 0:00,17200,"Claremont-Lebanon, NH-VT",195,,256550,-0.0097,0.0459,1792,-0.0871,-0.0838,148.5,0.0458,-0.0917,272,0.7895,0.193,4,,0,142,0.3148,0.1452,2,0,0,409183,0.0218,0.0567,1794,-0.087,-0.0838,0.0011,0.0001,0.0001
1/1/2019 0:00,17020,"Chico, CA",196,*,344050,0.0424,0.2072,481.5,0.0748,-0.0123,32.5,-0.1216,-0.4583,338,0.1901,1.0361,8,-0.3333,1,84,1.3333,-0.0455,366.5,-0.1613,14.9348,388779,0.0006,0.04,848,-0.0418,0.6611,0.7612,-0.2143,0.714
1/1/2019 0:00,16820,"Charlottesville, VA",197,,384725,0.0258,0.0124,1286.5,-0.0603,0.0027,127.5,0.0451,0.0805,282,0.7625,-0.1402,30,0.5,0.3636,150,0.3393,0.2097,595.5,-0.0695,-0.0418,565569,0.0298,-0.0249,1882,-0.0632,-0.0118,0.4629,-0.0046,-0.0215
1/1/2019 0:00,44100,"Springfield, IL",198,,136750,0.007,0.013,782,-0.0369,-0.0057,95,0.1047,0.0556,172,0.1026,-0.0549,0,,-1,152,0.3103,0.0556,66.5,-0.0221,0.1875,181870,-0.013,0.0008,848.5,-0.0358,0.0071,0.085,0.0013,0.0138
1/1/2019 0:00,31420,"Macon, GA",199,,152545,-0.0409,0.0445,1315,-0.0849,0.212,105.5,0.0603,0.3025,326,0.5377,-0.0994,10,0.25,-0.5455,166,0.0122,0.2576,113.5,-0.0462,226,212477,0.0012,0.102,1428.5,-0.0819,0.316,0.0863,0.0035,0.0859
1/1/2019 0:00,32780,"Medford, OR",200,,399950,0,-0.0077,1007,-0.0854,0.3027,96,0.1163,0.0847,316,0.6122,0.2061,14,0.1667,0.1667,250,0.0246,0.4205,3,0.5,2,563375,-0.018,-0.0457,1010,-0.0843,0.3049,0.003,0.0012,0.0017
1/1/2019 0:00,15540,"Burlington-South Burlington, VT",201,,307400,-0.0053,0.0279,830,-0.0879,0.0241,132,0.1186,-0.0112,134,0.5227,0.0984,16,3,0.6,106,0.8929,0.5588,0,,-1,377100,-0.0214,0.0076,830,-0.0879,0.0228,0,0,-0.0012
1/1/2019 0:00,40340,"Rochester, MN",202,,299950,0.0905,0.0326,555,-0.5488,0.0259,98.75,0.25,0.045,182,0.569,0.0833,2,-0.5,0,60,0.875,-0.3878,236.5,-0.5326,-0.078,338308,0.0671,0.0465,791.5,-0.5441,-0.0075,0.4261,0.0147,-0.048
1/1/2019 0:00,13380,"Bellingham, WA",203,,415000,0.005,-0.0212,521.5,-0.107,0.1002,80,0.0959,-0.1209,158,0.3621,-0.1856,2,-0.5,-0.6667,82,0.0789,0.1389,126,0.1776,-0.1189,552132,0.0156,0.0759,647.5,-0.063,0.0494,0.2416,0.0584,-0.0601
1/1/2019 0:00,27740,"Johnson City, TN",204,,192450,-0.0131,-0.0283,801.5,-0.0798,0.0382,97.25,0.0457,0.0078,218,0.8167,0.1237,8,0,0.3333,144,0.8,0.0141,278,0.0335,0.1632,267606,0.0027,-0.0195,1079.5,-0.0531,0.0678,0.3468,0.038,0.0373
1/1/2019 0:00,46340,"Tyler, TX",205,,283010,0.0146,0.0289,1095.5,-0.07,-0.1232,87.5,0.1513,-0.0385,298,0.2627,0.042,4,-0.5,-0.6667,148,0.1935,-0.1395,175.5,-0.0196,0.1073,365785,0.0081,-0.0586,1271,-0.0634,-0.0973,0.1602,0.0082,0.0334
1/1/2019 0:00,25940,"Hilton Head Island-Bluffton-Beaufort, SC",206,,412550,-0.0155,0.0338,3003.5,-0.0084,0.0843,109,0.0187,-0.1029,656,0.7634,0.2615,50,5.25,0.5625,546,1.3534,0.05,847.5,-0.0984,0.0858,621882,-0.0056,0.0774,3851,-0.0297,0.0846,0.2822,-0.0282,0.0004
1/1/2019 0:00,29420,"Lake Havasu City-Kingman, AZ",207,*,287050,0.0106,0.1484,1343.5,0.0147,0.0533,79.5,0.0743,-0.0647,474,0.6233,0.2951,12,-0.4,-0.5714,316,0.6458,0.2248,375.5,0.0121,4.1088,352298,0.0234,0.112,1719,0.0142,0.2743,0.2795,-0.0007,0.2219
1/1/2019 0:00,19300,"Daphne-Fairhope-Foley, AL",208,,329000,-0.0002,0.0428,3185,-0.0346,0.014,107,0.0388,-0.0115,800,0.6667,0.2121,72,0.125,-0.122,630,0.25,0.2651,0,,,426769,-0.001,0.0281,3185,-0.0346,0.014,0,0,0
1/1/2019 0:00,49420,"Yakima, WA",209,,270050,-0.0182,0.1465,472,-0.1418,0.0011,67,0.0075,-0.1625,148,0.3214,0.2333,8,0,3,52,0.0833,0.1818,17,0.3077,0.1724,322656,-0.0084,0.1141,489,-0.1314,0.0062,0.036,0.0124,0.0053
1/1/2019 0:00,29200,"Lafayette-West Lafayette, IN",210,,201000,0.0439,0.1522,380.5,-0.1507,-0.1939,74,0.1045,-0.0452,110,0.1458,0.1,2,,,46,-0.0417,-0.439,9.5,-0.05,-0.1364,224701,0.0014,0.0626,390,-0.1485,-0.1925,0.025,0.0026,0.0017
1/1/2019 0:00,30980,"Longview, TX",211,,195875,0.0309,0.0641,1140,-0.0532,-0.1851,106.25,0.0316,-0.0938,254,0.5875,0.1981,6,0.5,2,208,0.7931,-0.0796,31.5,-0.1486,-0.1127,275237,0.0102,0.1037,1171.5,-0.056,-0.1833,0.0276,-0.0031,0.0023
1/1/2019 0:00,22500,"Florence, SC",212,,162050,-0.005,-0.0121,831.5,-0.0171,0.0778,103,0.0098,0.0148,166,0.3833,-0.0568,4,0,-0.6667,86,0.1316,-0.1042,19,0.7273,0.0556,190590,-0.0004,-0.0297,850.5,-0.0076,0.0773,0.0229,0.0098,-0.0005
1/1/2019 0:00,29340,"Lake Charles, LA",213,,235050,0.0004,0.014,1045,-0.016,0.1224,102.75,0.0074,0.1168,238,0.6528,0.2268,8,,0,196,0.3243,0.1136,1,,-0.5,320227,-0.013,0.0914,1046,-0.0151,0.1211,0.001,0.001,-0.0012
1/1/2019 0:00,39460,"Punta Gorda, FL",214,,279950,0.0178,0.037,2515,0.0431,0.1074,80.5,0.0733,0.0733,718,0.1219,-0.0323,22,0.1,-0.3529,754,1.0053,0.1424,598,0.0187,-0.0786,353917,0.022,0.0349,3113,0.0384,0.0661,0.2378,-0.0057,-0.048
1/1/2019 0:00,37460,"Panama City, FL",215,,356825,0.0196,0.1346,2312.5,-0.023,-0.0424,111,-0.0089,0.0571,620,0.3839,0.0032,88,0.1579,0.5714,286,0.1532,-0.3125,31.5,-0.1711,,611501,0.005,0.1074,2344,-0.0254,-0.0294,0.0136,-0.0024,0.0136
1/1/2019 0:00,32900,"Merced, CA",216,,301300,0.0042,0.0062,898,-0.0426,0.2958,71,0.127,0.3148,246,0.1389,-0.0956,14,2.5,1.3333,104,0.1818,-0.0545,321.5,-0.1472,0.4385,358767,0.0115,0.0445,1219.5,-0.0726,0.3306,0.358,-0.0439,0.0355
1/1/2019 0:00,29740,"Las Cruces, NM",217,,204211,0.006,-0.0367,737,-0.1077,-0.0856,105,0.0606,0,212,0.1778,0,6,0.5,-0.75,112,0.6471,0.098,88.5,-0.2304,-0.2863,276421,0.0399,0.0079,825.5,-0.1227,-0.1124,0.1201,-0.0191,-0.0338
1/1/2019 0:00,26380,"Houma-Thibodaux, LA",218,,186490,0.0089,0.0654,867.5,-0.0404,-0.054,126,0.0678,0.0286,158,0.2742,0.386,4,0,0,136,0.2143,-0.1169,9.5,0.3571,-0.843,237320,0.0061,0.0111,877,-0.0373,-0.1028,0.011,0.0032,-0.055
1/1/2019 0:00,40980,"Saginaw, MI",219,*,124950,0,0.324,580,-0.1063,-0.1649,85.25,0.1599,0.024,152,0.1176,-0.2692,4,,-0.6,126,0.125,0.0862,183,0.0223,90.5,155273,-0.0214,0.1339,763,-0.0785,0.0955,0.3155,0.0397,0.3126
1/1/2019 0:00,39540,"Racine, WI",220,,211050,-0.0407,0.0965,633.5,-0.1189,0.0558,77,0.2833,0.0132,160,0.1429,-0.0361,0,,-1,98,0.0652,0.4412,1,0,,276532,-0.0014,0.0407,634.5,-0.1188,0.0575,0.0016,0.0002,0.0016
1/1/2019 0:00,12020,"Athens-Clarke County, GA",221,*,287989,0.0401,0.0659,1078,-0.0903,0.1971,103.75,0.0921,0.1657,372,0.55,0.3985,36,2,2.6,166,0.66,0.2206,357.5,0.0423,1.4155,339670,0.0201,0.0776,1435.5,-0.0605,0.3691,0.3316,0.0422,0.1673
1/1/2019 0:00,45860,"Torrington, CT",222,,329500,0.0014,-0.0089,1599,-0.0747,0.023,138.25,0.106,0.0317,234,0.2447,0.2717,8,1,0.3333,172,-0.2586,0.1026,0,,,682849,0.0228,0.1586,1599,-0.0747,0.023,0,0,0
1/1/2019 0:00,41060,"St. Cloud, MN",223,,224950,-0.0004,0.0788,535.5,-0.1119,-0.0838,90,0.0588,-0.0886,172,0.72,-0.0549,6,,2,64,-0.1111,-0.0303,130,-0.2073,-0.2635,262684,-0.0147,0.0699,665.5,-0.1323,-0.1255,0.2428,-0.0292,-0.0592
1/1/2019 0:00,14010,"Bloomington, IL",224,,149950,0,-0.0625,725,-0.0915,-0.1159,100,0.0638,0.0417,216,0.8621,0.0485,4,0,0,134,0.1964,-0.2299,222.5,0.016,-0.0198,183636,-0.0207,-0.0679,947.5,-0.0683,-0.095,0.3069,0.0325,0.0301
1/1/2019 0:00,29700,"Laredo, TX",225,,179650,0.0263,0.0034,525.5,-0.0445,-0.0963,73.25,-0.0101,-0.1012,172,0.6538,0.1316,6,,0.5,76,0.2667,-0.0952,2,0,3,208359,-0.004,-0.0613,527.5,-0.0444,-0.0936,0.0038,0.0002,0.0029
1/1/2019 0:00,25900,"Hilo, HI",226,,497050,0.0247,-0.004,2389,0.0373,0.0641,96.5,-0.0539,-0.1065,418,-0.0142,0.0942,28,2.5,-0.2632,370,0.3603,0.2937,0,,,905827,0.0217,-0.0448,2389,0.0373,0.0641,0,0,0
1/1/2019 0:00,39820,"Redding, CA",227,,329950,0.0027,0.0168,673.5,-0.0787,0.0942,82.5,0.0855,-0.0323,206,0.1196,-0.0804,6,-0.7,0,154,0.2833,0.4,3.5,-0.5,0.75,435580,0.015,0.0494,677,-0.0827,0.0964,0.0052,-0.0044,0.0019
1/1/2019 0:00,21140,"Elkhart-Goshen, IN",228,,185875,-0.0178,0.1919,361.5,-0.1074,0.0112,78,0.1729,-0.1429,108,0.08,0.5,2,,-0.6667,70,0.0294,0.1667,2,0,-0.6923,238469,-0.0178,0.0954,363.5,-0.1069,-0.0014,0.0055,0.0006,-0.0126
1/1/2019 0:00,47580,"Warner Robins, GA",229,,209050,-0.0043,0.0542,1259,-0.066,0.143,98.5,0.0314,0.1225,398,0.7456,0.2756,56,1,0.75,170,0.7,0.2687,166.5,-0.0593,165.5,210545,-0.0046,0.0064,1425.5,-0.0652,0.293,0.1322,0.0009,0.1313
1/1/2019 0:00,13980,"Blacksburg-Christiansburg-Radford, VA",230,*,232862.5,-0.0065,-0.0291,575,-0.1379,0.0758,122.75,-0.0061,0.1775,132,0.65,-0.1081,2,-0.5,0,82,0.2813,0.1389,23,,-0.8619,322445,0.0389,-0.0523,598,-0.1034,-0.1469,0.04,0.04,-0.2715
1/1/2019 0:00,24780,"Greenville, NC",231,*,199950,0.0204,0.0411,408.5,-0.1577,-0.2428,114.75,0.0528,0.065,118,0.2292,-0.2237,2,-0.5,-0.5,66,0.1,0.375,288.5,-0.0351,0.0017,243752,0.0226,0.0871,697,-0.111,-0.1577,0.7062,0.0897,0.1724
1/1/2019 0:00,13460,"Bend-Redmond, OR",232,,452475,0.0073,0.0799,1054,-0.1007,-0.0984,116.5,0.0591,0.1095,242,0.3444,-0.1538,32,1.6667,-0.2,202,0.0521,0.0306,417.5,-0.1079,-0.2063,646805,0.0156,0.0935,1471.5,-0.1027,-0.1319,0.3961,-0.0032,-0.0538
1/1/2019 0:00,13740,"Billings, MT",233,,271050,0,0.0041,1158,-0.0839,0.047,106,0.0653,0.2114,254,0.4432,-0.0797,4,,-0.3333,184,0.5333,0.4603,0,-1,-1,397759,0.0118,0.1164,1158,-0.086,0.0418,0,-0.0024,-0.005
1/1/2019 0:00,28740,"Kingston, NY",234,,299050,0,0.0681,1326,-0.093,-0.0384,111.5,0.0519,-0.0935,230,0.3372,0.15,12,,,176,0.2222,0.0864,19.5,0.0263,0.3448,456984,0,-0.0277,1345.5,-0.0915,-0.0344,0.0147,0.0017,0.0042
1/1/2019 0:00,36780,"Oshkosh-Neenah, WI",235,,169950,0,0.003,521.5,-0.0688,-0.0851,89.5,0.1049,-0.0056,112,0.3333,-0.0175,2,-0.5,0,48,0,-0.3514,18,0,,253108,0.0152,0.0402,539.5,-0.0666,-0.0535,0.0345,0.0024,0.0345
1/1/2019 0:00,33740,"Monroe, LA",236,,199999.75,0.0023,-0.038,867,-0.0291,0.1216,122.75,0.1059,0.1287,154,0.6042,0.1493,4,,,150,0.2097,0.087,1,-0.5,,241691,0.0107,-0.0158,868,-0.0302,0.1229,0.0012,-0.0011,0.0012
1/1/2019 0:00,17860,"Columbia, MO",237,,239950,0.0019,0.0479,773,-0.1022,0.0706,99,0.0939,0.2375,180,0.3636,-0.2969,4,,,72,-0.25,-0.122,7.5,-0.4231,,291979,0.0199,0.0278,780.5,-0.107,0.081,0.0097,-0.0054,0.0097
1/1/2019 0:00,47940,"Waterloo-Cedar Falls, IA",238,*,139950,0,0.0405,543,-0.1127,-0.1516,84,0.0909,0.0307,148,0.48,-0.039,6,0.5,-0.25,84,-0.087,-0.1429,193.5,-0.0077,31.25,184533,0.016,0.0477,736.5,-0.0874,0.1401,0.3564,0.0377,0.347
